document: titleLevel2,hit text: lemma,hit text: word,hit text: pos_full,count,numberOfDocs,subcorpusSize.documents,subcorpusSize.numberOfTokens
Trouw,nat,nat,"aa(degree=pos,position=adv|pred)",2,1,47,23970
De Volkskrant,sterfte,sterfte,"nou-c(gender=f|m,number=sg)",2,1,57,29860
Trouw,onregelmatig,onregelmatige,"aa(degree=pos,position=prenom,formal=infl-e)",2,1,47,23970
De Volkskrant,farshad,farshad,nou-p(number=sg),2,1,57,29860
Algemeen Dagblad,scherp,scherper,"aa(degree=comp,position=adv|pred)",2,2,248,83680
Algemeen Dagblad,meester,meester,"nou-c(gender=f|m,number=sg)",2,2,248,83680
De Volkskrant,koninkrijk,koninkrijk,"nou-c(gender=n,number=sg)",2,2,57,29860
Trouw,openen,geopend,"vrb(finiteness=part,tense=past)",2,2,47,23970
De Volkskrant,antidemocratisch,antidemocratische,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,57,29860
Trouw,havermout,havermout,"nou-c(gender=f|m,number=sg)",2,1,47,23970
Algemeen Dagblad,images/istockphoto,images/istockphoto,nou-p(part-of-multiword=true),2,2,248,83680
NRC,album,album,"nou-c(gender=n,number=sg)",2,1,53,35488
Algemeen Dagblad,bel,belletje,"nou-c(gender=n,number=sg)",2,2,248,83680
Het Parool,14.00,14.00,res(type=sym),2,1,34,18841
NRC,milieuactivist,milieuactivist,"nou-c(gender=f|m,number=sg)",2,1,53,35488
Algemeen Dagblad,startpunt,startpunt,"nou-c(gender=n,number=sg)",2,2,248,83680
Trouw,opmerkelijk,opmerkelijk,"aa(degree=pos,position=adv|pred)",2,2,47,23970
NRC,identiek,identiek,"aa(degree=pos,position=adv|pred)",2,2,53,35488
De Volkskrant,fletchers,fletchers,nou-p(part-of-multiword=true),2,1,57,29860
NRC,verdedigen,verdedigen,vrb(finiteness=ger|inf),2,1,53,35488
NRC,vierjarig,vierjarige,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,53,35488
Algemeen Dagblad,acteercarrier,acteercarriere,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,248,83680
Algemeen Dagblad,roderik,roderik,nou-p(number=sg),2,2,248,83680
NRC,show,shows,nou-c(number=pl),2,1,53,35488
Algemeen Dagblad,verdriet,verdriet,"nou-c(gender=n,number=sg)",2,2,248,83680
NRC,deal,deal,"nou-c(gender=f|m,number=sg)",2,1,53,35488
Trouw,egyptisch,egyptische,"aa(degree=pos,position=prenom,formal=infl-e)",2,1,47,23970
De Volkskrant,speelfilm,speelfilm,"nou-c(gender=f|m,number=sg)",2,2,57,29860
Trouw,vinden,vonden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",2,2,47,23970
Algemeen Dagblad,schouder,schouders,nou-c(number=pl),2,2,248,83680
De Volkskrant,denken,denken,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",2,2,57,29860
Algemeen Dagblad,wereldster,wereldster,"nou-c(gender=f|m,number=sg)",2,2,248,83680
NRC,ontwikkelen,ontwikkelen,vrb(finiteness=ger|inf),2,2,53,35488
Trouw,wonde,wonden,nou-c(number=pl),2,1,47,23970
NRC,oproer,oproer,"nou-c(gender=n,number=sg)",2,1,53,35488
Algemeen Dagblad,strava,strava,nou-p(number=sg),2,2,248,83680
De Volkskrant,protagonist,protagonist,"nou-c(gender=f|m,number=sg)",2,2,57,29860
Algemeen Dagblad,vlieger,vliegers,nou-c(number=pl),2,1,248,83680
NRC,laag,lage,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,53,35488
Het Parool,agenda,agenda,"nou-c(gender=f|m,number=sg)",2,1,34,18841
NRC,dekkers,dekkers,nou-p(part-of-multiword=true),2,1,53,35488
Algemeen Dagblad,fitness,fitness,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,phishingmail,phishingmail,"nou-c(gender=f|m,number=sg)",2,1,248,83680
Algemeen Dagblad,hairdis,hairdis,nou-p(number=sg),2,1,248,83680
Trouw,betalen,betalen,vrb(finiteness=ger|inf),2,2,47,23970
Het Parool,influencer,influencers,nou-c(number=pl),2,1,34,18841
De Volkskrant,opleiding,opleiding,"nou-c(gender=f|m,number=sg)",2,2,57,29860
Trouw,eu,eu,nou-p(number=sg),2,1,47,23970
Algemeen Dagblad,badhanddoek,badhanddoek,"nou-c(gender=f|m,number=sg)",2,1,248,83680
Het Parool,vallen,viel,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",2,2,34,18841
Trouw,dienst,diensten,nou-c(number=pl),2,1,47,23970
Algemeen Dagblad,hopen,gehoopt,"vrb(finiteness=part,tense=past)",2,2,248,83680
De Volkskrant,plot,plot,"nou-c(gender=f|m,number=sg)",2,2,57,29860
Algemeen Dagblad,south,south,nou-p(part-of-multiword=true),2,2,248,83680
Algemeen Dagblad,duif,duiven,nou-c(number=pl),2,1,248,83680
Algemeen Dagblad,courtesy,courtesy,res(type=sym),2,2,248,83680
NRC,stoppen,stoppen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",2,2,53,35488
Algemeen Dagblad,koud,koude,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,248,83680
Algemeen Dagblad,koper,kopers,nou-c(number=pl),2,2,248,83680
De Volkskrant,leiding,leidingen,nou-c(number=pl),2,1,57,29860
NRC,suter,suter,nou-p(part-of-multiword=true),2,1,53,35488
De Volkskrant,brief,brieven,nou-c(number=pl),2,2,57,29860
Het Parool,teamproces,teamproces,"nou-c(gender=n,number=sg)",2,2,34,18841
NRC,svitlana,svitlana,nou-p(number=sg),2,1,53,35488
Algemeen Dagblad,hotspot,hotspots,nou-c(number=pl),2,2,248,83680
De Volkskrant,rutting,rutting,nou-p(number=sg),2,1,57,29860
Het Parool,teambelang,teambelang,"nou-c(gender=n,number=sg)",2,2,34,18841
Het Parool,arooj,arooj,nou-p(number=sg),2,1,34,18841
Algemeen Dagblad,boes,boes,nou-p(part-of-multiword=true),2,1,248,83680
Het Parool,eigenaar,eigenaar,"nou-c(gender=f|m,number=sg)",2,2,34,18841
Algemeen Dagblad,aannemen,aangenomen,"vrb(finiteness=part,tense=past)",2,2,248,83680
Trouw,26,26,"num(type=card,position=prenom)",2,2,47,23970
De Volkskrant,wending,wending,"nou-c(gender=f|m,number=sg)",2,2,57,29860
Trouw,spreken,spreken,vrb(finiteness=ger|inf),2,2,47,23970
Algemeen Dagblad,eurostar,eurostar,nou-p(number=sg),2,2,248,83680
Trouw,laat,laatste,nou-c(number=pl),2,2,47,23970
Trouw,nederlander,nederlanders,nou-c(number=pl),2,1,47,23970
De Volkskrant,publiek,publiek,"nou-c(gender=n,number=sg)",2,2,57,29860
Algemeen Dagblad,bullock,bullock,nou-p(part-of-multiword=true),2,2,248,83680
Algemeen Dagblad,gestopt,gestopte,"aa(position=prenom,formal=infl-e,degree=pos)",2,2,248,83680
Het Parool,arm,arme,"aa(degree=pos,position=prenom,formal=infl-e)",2,1,34,18841
NRC,vechten,vechten,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",2,2,53,35488
Trouw,ideaal,idealen,nou-c(number=pl),2,1,47,23970
Trouw,serieus,serieus,"aa(degree=pos,position=adv|pred)",2,2,47,23970
Algemeen Dagblad,hypotheek,hypotheek,"nou-c(gender=f|m,number=sg)",2,1,248,83680
Algemeen Dagblad,organisatiekosten,organisatiekosten,nou-c(number=pl),2,2,248,83680
Algemeen Dagblad,formatie,formatie,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,hetzelfde,hetzelfde,nou-c(number=sg),2,2,248,83680
Het Parool,vis,vis,"nou-c(gender=f|m,number=sg)",2,2,34,18841
Algemeen Dagblad,dierbaar,dierbare,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,248,83680
De Volkskrant,zwaar,zwaarder,"aa(degree=comp,position=adv|pred)",2,2,57,29860
Algemeen Dagblad,ontbreken,ontbreekt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,248,83680
Algemeen Dagblad,belofte,belofte,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,site,site,"nou-c(gender=f|m,number=sg)",2,2,248,83680
De Volkskrant,idyllisch,idyllische,"aa(degree=pos,position=prenom,formal=infl-e)",2,1,57,29860
NRC,a,a,res(type=sym),2,2,53,35488
Het Parool,wales,wales,nou-p(number=sg),2,1,34,18841
Trouw,werkloze,werklozen,nou-c(number=pl),2,1,47,23970
Het Parool,ver,ver,"aa(degree=pos,position=adv|pred)",2,2,34,18841
Trouw,betekenis,betekenis,"nou-c(gender=f|m,number=sg)",2,2,47,23970
Algemeen Dagblad,golfbaan,golfbaan,nou-p(number=sg),2,1,248,83680
Algemeen Dagblad,golfbaan,golfbaan,"nou-c(gender=f|m,number=sg)",2,1,248,83680
Algemeen Dagblad,dragen,droeg,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",2,2,248,83680
NRC,tour,tour,nou-p(number=sg),2,1,53,35488
Algemeen Dagblad,soap,soap,"nou-c(gender=f|m,number=sg)",2,2,248,83680
De Volkskrant,knipogen,knipoogt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,1,57,29860
De Volkskrant,opsporen,opgespoord,"vrb(finiteness=part,tense=past)",2,1,57,29860
Algemeen Dagblad,gebruiken,gebruiken,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",2,2,248,83680
Algemeen Dagblad,istimewa,istimewa,nou-p(number=sg),2,1,248,83680
De Volkskrant,fuck,fuck,res(type=for),2,1,57,29860
De Volkskrant,engels,engelse,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,57,29860
De Volkskrant,edgar,edgar,nou-p(number=sg),2,1,57,29860
Algemeen Dagblad,breed,breed,"aa(degree=pos,position=prenom)",2,2,248,83680
Algemeen Dagblad,breed,breed,"aa(degree=pos,position=adv|pred)",2,2,248,83680
NRC,tellen,telt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,53,35488
Algemeen Dagblad,dagelijks,dagelijkse,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,248,83680
Trouw,kloppen,klopt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,47,23970
Trouw,ernstig,ernstig,"aa(degree=pos,position=adv|pred)",2,2,47,23970
NRC,lief,lieve,"aa(degree=pos,position=prenom,formal=infl-e)",2,1,53,35488
Het Parool,advocaat,advocaat,"nou-c(gender=f|m,number=sg)",2,1,34,18841
Algemeen Dagblad,heftig,heftig,"aa(degree=pos,position=adv|pred)",2,2,248,83680
Het Parool,therapie,therapie,"nou-c(gender=f|m,number=sg)",2,1,34,18841
De Volkskrant,inheritance,inheritance,nou-p(part-of-multiword=true),2,1,57,29860
NRC,artikel,artikel,"nou-c(gender=n,number=sg)",2,2,53,35488
De Volkskrant,roek,roek,nou-p(part-of-multiword=true),2,1,57,29860
Het Parool,sara,sara,nou-p(part-of-multiword=true),2,1,34,18841
NRC,mysterieus,mysterieuze,"aa(degree=pos,position=prenom,formal=infl-e)",2,1,53,35488
Algemeen Dagblad,reeds,reeds,adv(),2,2,248,83680
Algemeen Dagblad,bemachtigen,bemachtigen,vrb(finiteness=ger|inf),2,2,248,83680
Algemeen Dagblad,kleintje,kleintjes,nou-c(number=pl),2,2,248,83680
Trouw,genot,genot,"nou-c(gender=n,number=sg)",2,1,47,23970
NRC,netwerk,netwerken,nou-c(number=pl),2,2,53,35488
De Volkskrant,belfast,belfast,nou-p(number=sg),2,1,57,29860
Trouw,waarvan,waarvan,adv(),2,2,47,23970
Trouw,herdenken,herdacht,"vrb(finiteness=part,tense=past)",2,1,47,23970
Trouw,status,status,"nou-c(gender=f|m,number=sg)",2,2,47,23970
De Volkskrant,miljard,miljarden,nou-c(number=pl),2,2,57,29860
NRC,huismerk,huismerken,nou-c(number=pl),2,1,53,35488
De Volkskrant,altaarsteen,altaarsteen,"nou-c(gender=f|m,number=sg)",2,1,57,29860
NRC,slim,slim,"aa(degree=pos,position=adv|pred)",2,2,53,35488
NRC,kro-ncrv,kro-ncrv,nou-p(number=sg),2,1,53,35488
Algemeen Dagblad,mand,mand,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,eisen,eisen,vrb(finiteness=ger|inf),2,2,248,83680
Algemeen Dagblad,gek,gekke,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,248,83680
Algemeen Dagblad,uitwedstrijd,uitwedstrijd,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,behoren,behoort,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,1,248,83680
Algemeen Dagblad,roofvogel,roofvogels,nou-c(number=pl),2,1,248,83680
Algemeen Dagblad,nijmegen,nijmegen,nou-p(number=sg),2,2,248,83680
De Volkskrant,uitspraak,uitspraak,"nou-c(gender=f|m,number=sg)",2,2,57,29860
Het Parool,minutieus,minutieuze,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,34,18841
Algemeen Dagblad,houden,hou,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",2,2,248,83680
Het Parool,zuidoost,zuidoost,nou-p(number=sg),2,1,34,18841
NRC,hooguit,hooguit,adv(),2,2,53,35488
De Volkskrant,totdat,totdat,conj(type=sub),2,2,57,29860
Algemeen Dagblad,modern,moderne,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,248,83680
Algemeen Dagblad,humo-hoofdredacteur,humo-hoofdredacteur,nou-p(number=sg),2,2,248,83680
Algemeen Dagblad,ras,ras,"nou-c(gender=n,number=sg)",2,2,248,83680
NRC,werkdruk,werkdruk,"nou-c(gender=f|m,number=sg)",2,1,53,35488
Trouw,buitenspel,buitenspel,adv(),2,2,47,23970
Algemeen Dagblad,stadium,stadium,"nou-c(gender=n,number=sg)",2,2,248,83680
De Volkskrant,uitvoer,uitvoer,"nou-c(gender=f|m,number=sg)",2,1,57,29860
NRC,bezoeken,bezoeken,vrb(finiteness=ger|inf),2,2,53,35488
Trouw,haitham,haitham,nou-p(number=sg),2,1,47,23970
NRC,spoorloos,spoorloos,"aa(degree=pos,position=adv|pred)",2,2,53,35488
Algemeen Dagblad,immigratie,immigratie,"nou-c(gender=f|m,number=sg)",2,1,248,83680
NRC,puntje,puntje,"nou-c(gender=n,number=sg)",2,1,53,35488
Algemeen Dagblad,doorslag,doorslag,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Trouw,overname,overname,"nou-c(gender=f|m,number=sg)",2,1,47,23970
Het Parool,tsunami,tsunami,"nou-c(gender=f|m,number=sg)",2,1,34,18841
Algemeen Dagblad,egon,egon,nou-p(part-of-multiword=true),2,2,248,83680
Algemeen Dagblad,marjolein,marjolein,nou-p(part-of-multiword=true),2,2,248,83680
NRC,schending,schendingen,nou-c(number=pl),2,1,53,35488
De Volkskrant,ontwikkeling,ontwikkeling,"nou-c(gender=f|m,number=sg)",2,1,57,29860
Algemeen Dagblad,terugkomen,terugkomen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",2,1,248,83680
Algemeen Dagblad,solidair,solidaire,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,248,83680
Het Parool,eiland,eiland,"nou-c(gender=n,number=sg)",2,1,34,18841
De Volkskrant,bivakmuts,bivakmutsen,nou-c(number=pl),2,1,57,29860
NRC,milieubeweging,milieubeweging,"nou-c(gender=f|m,number=sg)",2,1,53,35488
Trouw,herkomst,herkomst,"nou-c(gender=f|m,number=sg)",2,1,47,23970
De Volkskrant,time,time,nou-p(part-of-multiword=true),2,1,57,29860
Algemeen Dagblad,vlakte,vlakte,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,club,club,nou-p(part-of-multiword=true),2,1,248,83680
De Volkskrant,voetbal,voetbal,"nou-c(gender=n,number=sg)",2,1,57,29860
De Volkskrant,beperken,beperkt,"vrb(finiteness=part,tense=past)",2,2,57,29860
Algemeen Dagblad,57,57,"num(type=card,position=oth|pred)",2,2,248,83680
De Volkskrant,electoraat,electoraat,"nou-c(gender=n,number=sg)",2,2,57,29860
Algemeen Dagblad,beschrijven,beschreef,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",2,2,248,83680
Trouw,el,el,"nou-c(gender=f|m,number=sg)",2,1,47,23970
Algemeen Dagblad,halen,haalt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,248,83680
Algemeen Dagblad,verpleeghuis,verpleeghuis,"nou-c(gender=n,number=sg)",2,1,248,83680
Het Parool,arena,arena,nou-p(part-of-multiword=true),2,2,34,18841
Het Parool,doen,doe,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",2,2,34,18841
Algemeen Dagblad,kunstspriet,kunstsprieten,nou-c(number=pl),2,1,248,83680
Algemeen Dagblad,airco,airco,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,waar,waar,"aa(degree=pos,position=adv|pred)",2,1,248,83680
De Volkskrant,verbetering,verbetering,"nou-c(gender=f|m,number=sg)",2,2,57,29860
Algemeen Dagblad,rules,rules,res(type=for),2,2,248,83680
Het Parool,terugkeren,terugkeerde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",2,2,34,18841
Algemeen Dagblad,gas,gas,"nou-c(gender=n,number=sg)",2,2,248,83680
Het Parool,minutieus,minutieus,"aa(degree=pos,position=adv|pred)",2,2,34,18841
Trouw,kantoor,kantoor,"nou-c(gender=n,number=sg)",2,2,47,23970
De Volkskrant,corruptie,corruptie,"nou-c(gender=f|m,number=sg)",2,2,57,29860
Trouw,band,band,"nou-c(gender=f|m,number=sg)",2,2,47,23970
Algemeen Dagblad,strijen,strijen,nou-p(number=sg),2,1,248,83680
Algemeen Dagblad,verloven,verlooft,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,248,83680
De Volkskrant,drugscriminaliteit,drugscriminaliteit,"nou-c(gender=f|m,number=sg)",2,1,57,29860
Algemeen Dagblad,rules,rules,nou-p(number=sg),2,2,248,83680
De Volkskrant,voorkomen,voorkomt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,57,29860
Het Parool,geluid,geluiden,nou-c(number=pl),2,1,34,18841
Het Parool,aanwezigheid,aanwezigheid,"nou-c(gender=f|m,number=sg)",2,2,34,18841
Het Parool,bescheiden,bescheiden,"aa(degree=pos,position=prenom)",2,1,34,18841
NRC,omzetstijging,omzetstijging,"nou-c(gender=f|m,number=sg)",2,1,53,35488
Het Parool,zien,zien,"aa(degree=pos,position=prenom)",2,2,34,18841
Het Parool,poort,poort,"nou-c(gender=f|m,number=sg)",2,2,34,18841
De Volkskrant,huren,huurt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,1,57,29860
Trouw,el,el,res(type=sym),2,1,47,23970
Algemeen Dagblad,hoofdrijbaan,hoofdrijbaan,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,wijnaldum,wijnaldum,nou-p(part-of-multiword=true),2,1,248,83680
Algemeen Dagblad,jezelf,jezelf,"pd(type=refl,person=2,number=pl|sg,position=pron,case=acc|dat)",2,2,248,83680
De Volkskrant,lijf,lijf,"nou-c(gender=n,number=sg)",2,2,57,29860
Het Parool,voorstel,voorstel,"nou-c(gender=n,number=sg)",2,1,34,18841
De Volkskrant,teze,teze,nou-p(number=sg),2,1,57,29860
De Volkskrant,halverwege,halverwege,adv(),2,2,57,29860
Trouw,chronisch,chronische,"aa(degree=pos,position=prenom,formal=infl-e)",2,1,47,23970
Het Parool,verlies,verlies,"nou-c(gender=n,number=sg)",2,2,34,18841
NRC,cecile,cecile,nou-p(part-of-multiword=true),2,1,53,35488
NRC,boot,boten,nou-c(number=pl),2,1,53,35488
Trouw,amnesty,amnesty,nou-p(part-of-multiword=true),2,1,47,23970
Trouw,ambt,ambt,"nou-c(gender=n,number=sg)",2,2,47,23970
NRC,stil,stille,"aa(degree=pos,position=prenom,formal=infl-e)",2,2,53,35488
De Volkskrant,meeuwsen-brouwer,meeuwsen-brouwer,nou-p(number=sg),2,1,57,29860
Trouw,waard,waard,"aa(degree=pos,position=adv|pred)",2,2,47,23970
De Volkskrant,moordmysterie,moordmysterie,"nou-c(gender=f|m,number=sg)",2,1,57,29860
Algemeen Dagblad,pamperen,gepamperd,"vrb(finiteness=part,tense=past)",2,1,248,83680
Trouw,documentaire,documentaire,"nou-c(gender=f|m,number=sg)",2,1,47,23970
Het Parool,heersen,heerst,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,34,18841
Algemeen Dagblad,kritisch,kritisch,"aa(degree=pos,position=adv|pred)",2,2,248,83680
Algemeen Dagblad,vrijwilligster,vrijwilligster,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,laptop,laptop,"nou-c(gender=f|m,number=sg)",2,2,248,83680
De Volkskrant,carlos,carlos,nou-p(part-of-multiword=true),2,1,57,29860
NRC,venezolaans,venezolaanse,"aa(degree=pos,position=prenom,formal=infl-e)",2,1,53,35488
NRC,ondernemer,ondernemer,"nou-c(gender=f|m,number=sg)",2,1,53,35488
Algemeen Dagblad,hensel,hensel,nou-p(number=sg),2,1,248,83680
Algemeen Dagblad,schatten,schatten,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",2,2,248,83680
Trouw,des,des,adv(),2,1,47,23970
Het Parool,crew,crew,"nou-c(gender=f|m,number=sg)",2,2,34,18841
De Volkskrant,manchester,manchester,nou-p(number=sg),2,2,57,29860
Het Parool,vragen,vragen,vrb(finiteness=ger|inf),2,2,34,18841
NRC,honderdduizenden,honderdduizenden,"pd(type=indef,position=pron)",2,1,53,35488
De Volkskrant,wreedheid,wreedheid,"nou-c(gender=f|m,number=sg)",2,2,57,29860
De Volkskrant,veldrit,veldrit,"nou-c(gender=f|m,number=sg)",2,1,57,29860
De Volkskrant,2013,2013,"num(type=card,position=oth|pred)",2,1,57,29860
Algemeen Dagblad,agence,agence,nou-p(part-of-multiword=true),2,2,248,83680
De Volkskrant,envelop,envelop,"nou-c(gender=f|m,number=sg)",2,1,57,29860
Algemeen Dagblad,overkant,overkant,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,herdenken,herdenken,vrb(finiteness=ger|inf),2,1,248,83680
Het Parool,sijtsma,sijtsma,nou-p(number=sg),2,1,34,18841
Algemeen Dagblad,mis,mis,"aa(degree=pos,position=adv|pred)",2,2,248,83680
Algemeen Dagblad,misverstand,misverstand,"nou-c(gender=n,number=sg)",2,2,248,83680
Trouw,hotel,hotel,"nou-c(gender=n,number=sg)",2,2,47,23970
Algemeen Dagblad,schuitje,schuitjes,nou-c(number=pl),2,2,248,83680
Algemeen Dagblad,kunstwerk,kunstwerk,"nou-c(gender=n,number=sg)",2,2,248,83680
Algemeen Dagblad,vet,vet,"nou-c(gender=n,number=sg)",2,1,248,83680
De Volkskrant,halen,haalt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,57,29860
NRC,bevestigen,bevestigen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",2,1,53,35488
Trouw,historisch,historisch,"aa(degree=pos,position=adv|pred)",2,2,47,23970
Het Parool,freek,freek,nou-p(number=sg),2,1,34,18841
Trouw,onderdeel,onderdeel,"nou-c(gender=n,number=sg)",2,2,47,23970
Algemeen Dagblad,deels,deels,nou-p(number=sg),2,2,248,83680
Trouw,helder,helder,"aa(degree=pos,position=prenom)",2,1,47,23970
Algemeen Dagblad,jood,joden,nou-c(number=pl),2,2,248,83680
Algemeen Dagblad,vervoerder,vervoerders,nou-c(number=pl),2,1,248,83680
De Volkskrant,protest,protest,"nou-c(gender=n,number=sg)",2,2,57,29860
Trouw,vinden,vinden,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",2,2,47,23970
Algemeen Dagblad,borussia,borussia,nou-p(number=sg),2,2,248,83680
Algemeen Dagblad,woede,woede,"nou-c(gender=f|m,number=sg)",2,2,248,83680
Algemeen Dagblad,verbruiken,verbruikt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",2,2,248,83680
NRC,sturen,stuur,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",2,2,53,35488
Trouw,paul,paul,nou-p(part-of-multiword=true),2,2,47,23970
Trouw,werelderfgoed,werelderfgoed,"nou-c(gender=n,number=sg)",2,1,47,23970
Trouw,liefst,liefst,adv(),2,1,47,23970
Trouw,speciaal,speciaal,"aa(degree=pos,position=adv|pred)",2,2,47,23970
Algemeen Dagblad,boekbespreking,boekbespreking,"nou-c(gender=f|m,number=sg)",2,1,248,83680
De Volkskrant,pijnlijk,pijnlijk,"aa(degree=pos,position=adv|pred)",2,1,57,29860
Algemeen Dagblad,geweldsfantasie,geweldsfantasieen,nou-c(number=pl),2,2,248,83680
De Volkskrant,moordmysterie,moordmysteries,nou-c(number=pl),2,1,57,29860
Algemeen Dagblad,cultureel,cultureel,"aa(degree=pos,position=prenom)",2,2,248,83680
Het Parool,europa,europa,nou-p(number=sg),2,2,34,18841
